-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/04/1995 through 05/30/2020 
Location: Latitude  27.6895   Longitude 85.3614 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 1653.16 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,T2M_RANGE,TS,T2M
27.68951,85.36141,1995,11,19,    0.06,   12.84,   10.36,   12.86
27.68951,85.36141,1995,11,20,    0.02,   11.32,    9.86,   12.12
27.68951,85.36141,1995,11,21,    0.01,    9.98,    9.82,   12.35
27.68951,85.36141,1995,11,22,    0.00,   11.92,    9.89,   12.63
27.68951,85.36141,1995,11,23,    0.00,   11.70,    9.72,   12.51
27.68951,85.36141,1995,11,24,    0.00,   12.20,    9.71,   12.56
27.68951,85.36141,1995,11,25,    0.00,   11.30,    8.91,   11.60
27.68951,85.36141,1995,11,26,    0.00,   11.70,    8.15,   10.83
27.68951,85.36141,1995,11,27,    0.00,   11.29,    7.90,   10.85
27.68951,85.36141,1995,11,28,    0.00,   11.06,    7.05,   10.17
27.68951,85.36141,1995,11,29,    0.00,   11.22,    7.09,   10.66
27.68951,85.36141,1995,11,30,    0.00,   11.74,    8.10,   11.35
27.68951,85.36141,1995,12,01,    0.00,   10.75,    8.03,   10.76
27.68951,85.36141,1995,12,02,    0.00,   11.23,    7.46,   10.39
27.68951,85.36141,1995,12,03,    0.00,   11.03,    7.26,   10.40
27.68951,85.36141,1995,12,04,    0.00,   10.89,    7.07,   10.15
27.68951,85.36141,1995,12,05,    0.00,   10.75,    6.54,    9.92
27.68951,85.36141,1995,12,06,    0.00,   11.69,    7.15,   10.46
27.68951,85.36141,1995,12,07,    0.00,   12.31,    7.23,   10.73
27.68951,85.36141,1995,12,08,    0.00,    9.87,    7.39,   10.62
27.68951,85.36141,1995,12,09,    0.00,   10.00,    8.17,   10.56
27.68951,85.36141,1995,12,10,    0.00,   10.71,    7.73,   10.24
27.68951,85.36141,1995,12,11,    0.00,   10.01,    8.44,   10.79
27.68951,85.36141,1995,12,12,    0.00,   12.24,    8.09,   10.52
27.68951,85.36141,1995,12,13,    0.00,   11.43,    7.75,   10.61
27.68951,85.36141,1995,12,14,    0.00,   10.56,    8.05,   10.55
27.68951,85.36141,1995,12,15,    0.00,   10.81,    8.08,   10.30
27.68951,85.36141,1995,12,16,    0.00,   11.78,    7.60,    9.95
27.68951,85.36141,1995,12,17,    0.00,   12.69,    7.55,   10.30
27.68951,85.36141,1995,12,18,    0.00,   10.44,    7.65,   10.40
27.68951,85.36141,1995,12,19,    0.00,   11.85,    7.12,    9.80
27.68951,85.36141,1995,12,20,    0.00,   10.84,    6.87,    9.11
27.68951,85.36141,1995,12,21,    0.00,   11.46,    7.62,    9.65
27.68951,85.36141,1995,12,22,    0.01,   10.46,    8.55,   10.29
27.68951,85.36141,1995,12,23,    0.12,   10.21,    7.53,    9.12
27.68951,85.36141,1995,12,24,    0.06,   12.11,    6.34,    8.71
27.68951,85.36141,1995,12,25,    9.00,    5.72,    3.54,    5.55
27.68951,85.36141,1995,12,26,    0.16,   11.57,    7.02,    7.52
27.68951,85.36141,1995,12,27,    1.32,    9.08,    6.91,    8.80
27.68951,85.36141,1995,12,28,    0.00,    9.71,    6.54,    9.12
27.68951,85.36141,1995,12,29,    0.00,   10.97,    6.56,    9.09
27.68951,85.36141,1995,12,30,    0.00,   11.48,    6.57,    9.22
27.68951,85.36141,1995,12,31,    0.00,   10.44,    7.07,    9.41
27.68951,85.36141,1996,01,01,    0.00,   11.19,    6.20,    8.72
27.68951,85.36141,1996,01,02,    0.00,   11.12,    5.92,    8.84
27.68951,85.36141,1996,01,03,    0.31,    8.59,    6.14,    8.07
27.68951,85.36141,1996,01,04,    0.06,   10.37,    6.43,    8.18
27.68951,85.36141,1996,01,05,    0.06,   10.64,    5.85,    7.98
27.68951,85.36141,1996,01,06,    0.00,   11.14,    5.58,    8.04
27.68951,85.36141,1996,01,07,    0.00,   10.48,    5.61,    8.37
27.68951,85.36141,1996,01,08,    0.00,    8.94,    4.20,    8.07
27.68951,85.36141,1996,01,09,    0.00,   12.78,    5.26,    8.44
27.68951,85.36141,1996,01,10,    0.00,   11.24,    5.08,    8.27
27.68951,85.36141,1996,01,11,    0.02,   12.18,    5.39,    7.45
27.68951,85.36141,1996,01,12,    0.01,   12.89,    5.87,    7.42
27.68951,85.36141,1996,01,13,    0.00,   10.78,    6.05,    8.25
27.68951,85.36141,1996,01,14,    0.00,   13.42,    6.49,    8.78
27.68951,85.36141,1996,01,15,    5.16,   10.53,    6.21,    7.68
27.68951,85.36141,1996,01,16,   23.36,   10.04,    6.08,    6.51
27.68951,85.36141,1996,01,17,    0.45,   12.31,    4.55,    6.45
27.68951,85.36141,1996,01,18,    0.42,   12.80,    3.43,    6.64
27.68951,85.36141,1996,01,19,    0.00,   10.95,    4.28,    7.08
27.68951,85.36141,1996,01,20,    0.00,   11.15,    3.50,    6.67
27.68951,85.36141,1996,01,21,    0.00,   11.72,    3.84,    6.88
27.68951,85.36141,1996,01,22,    0.00,   12.79,    4.33,    7.63
27.68951,85.36141,1996,01,23,    0.00,   12.18,    5.16,    8.16
27.68951,85.36141,1996,01,24,    0.00,   12.41,    5.78,    8.40
27.68951,85.36141,1996,01,25,    0.00,   12.67,    6.45,    9.06
27.68951,85.36141,1996,01,26,    0.00,   12.27,    6.02,    8.78
27.68951,85.36141,1996,01,27,    0.00,   12.84,    6.37,    9.38
27.68951,85.36141,1996,01,28,    0.00,   12.72,    7.14,   10.52
27.68951,85.36141,1996,01,29,    0.00,   12.20,    6.66,    9.69
27.68951,85.36141,1996,01,30,    0.00,   14.97,    5.72,    8.94
27.68951,85.36141,1996,01,31,    0.00,   11.46,    5.88,    9.44
27.68951,85.36141,1996,02,01,    0.00,   12.43,    6.62,   10.04
27.68951,85.36141,1996,02,02,    0.00,   11.45,    6.95,    9.88
27.68951,85.36141,1996,02,03,    0.00,   13.67,    7.40,   10.07
27.68951,85.36141,1996,02,04,    0.00,   12.73,    7.90,   11.06
27.68951,85.36141,1996,02,05,    0.00,   11.45,    8.00,   10.86
27.68951,85.36141,1996,02,06,    0.00,   11.97,    7.72,   10.31
27.68951,85.36141,1996,02,07,    0.00,   12.18,    8.64,   11.12
27.68951,85.36141,1996,02,08,    0.00,   11.93,    9.10,   10.94
27.68951,85.36141,1996,02,09,    0.01,   10.73,    9.25,   11.12
27.68951,85.36141,1996,02,10,    4.20,    7.90,    8.23,    9.67
27.68951,85.36141,1996,02,11,    3.07,    8.02,    7.83,    8.24
27.68951,85.36141,1996,02,12,    0.17,   13.08,    8.25,    9.05
27.68951,85.36141,1996,02,13,    0.08,   11.98,    8.93,   10.36
27.68951,85.36141,1996,02,14,    0.00,   11.91,    9.37,   11.39
27.68951,85.36141,1996,02,15,    0.00,   12.72,    9.31,   11.08
27.68951,85.36141,1996,02,16,    0.00,   13.90,    9.13,   10.93
27.68951,85.36141,1996,02,17,    0.00,   13.25,    9.03,   11.38
27.68951,85.36141,1996,02,18,    0.00,   13.43,    9.47,   11.59
27.68951,85.36141,1996,02,19,    0.01,   11.55,    9.92,   11.43
27.68951,85.36141,1996,02,20,    0.01,   11.71,    9.65,   10.16
27.68951,85.36141,1996,02,21,    0.00,   13.07,    9.35,   10.23
27.68951,85.36141,1996,02,22,    0.00,   12.79,    8.92,   10.25
27.68951,85.36141,1996,02,23,    0.00,   13.72,   10.69,   12.17
27.68951,85.36141,1996,02,24,    0.00,   13.76,   12.24,   13.48
27.68951,85.36141,1996,02,25,    0.00,   10.43,   11.73,   12.73
27.68951,85.36141,1996,02,26,    1.78,   10.24,   11.13,   11.24
27.68951,85.36141,1996,02,27,    3.81,   10.76,   11.09,   11.29
27.68951,85.36141,1996,02,28,    0.00,   13.81,   10.91,   11.81
27.68951,85.36141,1996,02,29,    0.00,   14.61,   11.45,   13.46
27.68951,85.36141,1996,03,01,    0.00,   13.22,   12.11,   14.41
27.68951,85.36141,1996,03,02,    0.00,   14.01,   12.81,   14.26
27.68951,85.36141,1996,03,03,    0.00,   12.98,   13.23,   14.26
27.68951,85.36141,1996,03,04,    0.04,    8.01,   13.08,   13.93
27.68951,85.36141,1996,03,05,    0.07,   11.52,   13.97,   14.44
27.68951,85.36141,1996,03,06,    0.01,   12.00,   13.33,   14.11
27.68951,85.36141,1996,03,07,    0.00,   12.13,   13.84,   14.58
27.68951,85.36141,1996,03,08,    0.00,   14.32,   14.26,   14.39
27.68951,85.36141,1996,03,09,    0.00,   13.34,   15.05,   16.08
27.68951,85.36141,1996,03,10,    0.00,   12.95,   15.28,   15.91
27.68951,85.36141,1996,03,11,    0.00,   13.06,   15.91,   16.29
27.68951,85.36141,1996,03,12,    0.00,   12.59,   16.35,   16.49
27.68951,85.36141,1996,03,13,    0.00,   15.60,   17.03,   16.88
27.68951,85.36141,1996,03,14,    0.00,   13.63,   16.91,   17.45
27.68951,85.36141,1996,03,15,    0.00,   13.43,   17.45,   17.51
27.68951,85.36141,1996,03,16,    0.00,   15.33,   18.88,   18.98
27.68951,85.36141,1996,03,17,    0.00,   13.26,   18.87,   18.48
27.68951,85.36141,1996,03,18,    0.00,   14.19,   18.75,   18.26
27.68951,85.36141,1996,03,19,    0.00,   15.23,   17.21,   16.87
27.68951,85.36141,1996,03,20,    0.00,   13.59,   16.59,   16.24
27.68951,85.36141,1996,03,21,    0.00,   14.19,   17.38,   17.38
27.68951,85.36141,1996,03,22,    0.11,   11.50,   15.84,   15.57
27.68951,85.36141,1996,03,23,    0.03,   14.58,   17.38,   16.20
27.68951,85.36141,1996,03,24,    0.02,   11.66,   16.89,   16.12
27.68951,85.36141,1996,03,25,    0.00,   13.67,   16.39,   16.64
27.68951,85.36141,1996,03,26,    0.00,   12.71,   17.72,   16.80
27.68951,85.36141,1996,03,27,    0.01,   13.93,   18.27,   18.45
27.68951,85.36141,1996,03,28,    0.00,   14.10,   18.20,   18.02
27.68951,85.36141,1996,03,29,    0.00,   14.71,   19.20,   18.90
27.68951,85.36141,1996,03,30,    0.00,   15.70,   19.75,   19.19
27.68951,85.36141,1996,03,31,    0.00,   15.21,   17.35,   17.50
27.68951,85.36141,1996,04,01,    0.00,   14.62,   14.96,   15.22
27.68951,85.36141,1996,04,02,    0.00,   13.82,   15.35,   16.07
27.68951,85.36141,1996,04,03,    0.00,   15.36,   16.08,   16.46
27.68951,85.36141,1996,04,04,    0.00,   16.68,   17.09,   17.21
27.68951,85.36141,1996,04,05,    0.00,   15.94,   17.96,   18.32
27.68951,85.36141,1996,04,06,    0.00,   16.40,   18.70,   19.20
27.68951,85.36141,1996,04,07,    0.01,   15.55,   20.20,   20.22
27.68951,85.36141,1996,04,08,    0.00,   15.88,   19.65,   19.53
27.68951,85.36141,1996,04,09,    0.00,   14.95,   18.56,   18.90
27.68951,85.36141,1996,04,10,    0.00,   15.42,   17.61,   18.29
27.68951,85.36141,1996,04,11,    0.00,   16.68,   18.23,   18.88
27.68951,85.36141,1996,04,12,    0.00,   17.89,   19.02,   19.19
27.68951,85.36141,1996,04,13,    0.00,   16.47,   19.52,   19.92
27.68951,85.36141,1996,04,14,    0.00,   17.22,   20.77,   20.85
27.68951,85.36141,1996,04,15,    0.00,   13.22,   19.72,   20.87
27.68951,85.36141,1996,04,16,    0.01,    9.67,   19.89,   20.94
27.68951,85.36141,1996,04,17,    0.04,   15.80,   22.40,   21.59
27.68951,85.36141,1996,04,18,   15.36,   13.66,   21.34,   20.71
27.68951,85.36141,1996,04,19,    1.27,   13.30,   21.90,   21.62
27.68951,85.36141,1996,04,20,    0.00,   14.82,   22.74,   22.80
27.68951,85.36141,1996,04,21,    0.00,   13.82,   21.70,   22.06
27.68951,85.36141,1996,04,22,    0.00,   15.58,   21.63,   21.39
27.68951,85.36141,1996,04,23,    1.13,   14.87,   21.86,   20.71
27.68951,85.36141,1996,04,24,    0.23,   11.93,   21.00,   19.76
27.68951,85.36141,1996,04,25,    7.47,   11.78,   19.07,   17.95
27.68951,85.36141,1996,04,26,    2.88,   11.94,   18.69,   18.24
27.68951,85.36141,1996,04,27,    0.28,   13.23,   19.92,   18.79
27.68951,85.36141,1996,04,28,    0.03,   11.21,   20.97,   19.79
27.68951,85.36141,1996,04,29,    0.00,   11.83,   22.94,   21.42
27.68951,85.36141,1996,04,30,    0.00,   12.89,   23.26,   21.84
27.68951,85.36141,1996,05,01,    0.01,   13.94,   23.60,   22.73
27.68951,85.36141,1996,05,02,    0.11,   14.00,   23.45,   22.17
27.68951,85.36141,1996,05,03,    0.00,   15.28,   23.56,   22.36
27.68951,85.36141,1996,05,04,    0.00,   14.78,   23.70,   22.78
27.68951,85.36141,1996,05,05,    0.00,   15.14,   23.83,   22.95
27.68951,85.36141,1996,05,06,    0.00,   15.71,   24.28,   23.44
27.68951,85.36141,1996,05,07,    0.00,   14.82,   23.86,   23.22
27.68951,85.36141,1996,05,08,    0.04,   14.55,   23.00,   22.65
27.68951,85.36141,1996,05,09,    0.01,   17.07,   23.61,   23.56
27.68951,85.36141,1996,05,10,    0.00,   16.61,   24.17,   23.90
27.68951,85.36141,1996,05,11,    0.02,   15.55,   23.91,   23.21
27.68951,85.36141,1996,05,12,    0.06,   13.14,   22.81,   21.35
27.68951,85.36141,1996,05,13,    0.02,   16.47,   23.64,   22.59
27.68951,85.36141,1996,05,14,    0.00,   15.48,   24.40,   23.17
27.68951,85.36141,1996,05,15,    0.05,   12.56,   24.06,   22.47
27.68951,85.36141,1996,05,16,    0.49,   13.88,   24.63,   22.88
27.68951,85.36141,1996,05,17,    4.11,   15.34,   24.80,   22.56
27.68951,85.36141,1996,05,18,    3.15,   15.02,   23.46,   21.92
27.68951,85.36141,1996,05,19,    0.08,   14.79,   23.54,   22.18
27.68951,85.36141,1996,05,20,    0.00,   15.15,   23.85,   22.42
27.68951,85.36141,1996,05,21,    0.16,   14.21,   24.65,   23.18
27.68951,85.36141,1996,05,22,    1.13,   12.66,   25.21,   23.82
27.68951,85.36141,1996,05,23,    0.22,   13.05,   25.49,   24.13
27.68951,85.36141,1996,05,24,    0.09,   13.73,   26.70,   25.03
27.68951,85.36141,1996,05,25,    0.02,   13.16,   28.00,   26.11
27.68951,85.36141,1996,05,26,    1.41,   13.26,   27.75,   25.84
27.68951,85.36141,1996,05,27,    5.57,   12.86,   25.23,   24.64
27.68951,85.36141,1996,05,28,    0.21,   14.71,   25.81,   24.72
27.68951,85.36141,1996,05,29,    0.16,   16.30,   26.26,   24.85
27.68951,85.36141,1996,05,30,    0.01,   13.80,   26.14,   24.12
27.68951,85.36141,1996,05,31,    0.03,   11.30,   25.66,   23.13
27.68951,85.36141,1996,06,01,    1.52,   10.89,   25.56,   23.30
27.68951,85.36141,1996,06,02,    3.47,   12.80,   25.22,   23.49
27.68951,85.36141,1996,06,03,    4.20,   12.58,   23.33,   21.85
27.68951,85.36141,1996,06,04,    3.18,   12.98,   23.15,   21.33
27.68951,85.36141,1996,06,05,    4.70,   10.83,   22.42,   20.45
27.68951,85.36141,1996,06,06,    7.61,   11.79,   22.96,   20.72
27.68951,85.36141,1996,06,07,    2.23,   11.77,   23.07,   20.89
27.68951,85.36141,1996,06,08,    0.08,   10.54,   23.96,   21.65
27.68951,85.36141,1996,06,09,    0.25,   11.18,   25.25,   22.88
27.68951,85.36141,1996,06,10,    0.24,   10.05,   25.77,   23.53
27.68951,85.36141,1996,06,11,    0.18,    9.39,   25.53,   23.53
27.68951,85.36141,1996,06,12,    2.54,    8.47,   24.84,   22.92
27.68951,85.36141,1996,06,13,    1.23,   10.17,   25.93,   23.59
27.68951,85.36141,1996,06,14,    0.39,    9.01,   25.07,   22.97
27.68951,85.36141,1996,06,15,    1.12,    8.94,   25.32,   23.44
27.68951,85.36141,1996,06,16,    0.72,    9.75,   26.18,   24.09
27.68951,85.36141,1996,06,17,    0.10,   11.18,   27.57,   25.15
27.68951,85.36141,1996,06,18,    1.09,    8.02,   26.67,   24.95
27.68951,85.36141,1996,06,19,    7.62,    6.07,   24.52,   23.23
27.68951,85.36141,1996,06,20,    0.40,    9.03,   25.81,   24.34
27.68951,85.36141,1996,06,21,    3.06,    5.81,   23.56,   22.09
27.68951,85.36141,1996,06,22,    4.88,    7.45,   23.88,   22.34
27.68951,85.36141,1996,06,23,    1.80,    8.04,   24.06,   22.48
27.68951,85.36141,1996,06,24,    4.12,    9.49,   24.86,   22.65
27.68951,85.36141,1996,06,25,   13.41,    8.61,   23.89,   21.96
27.68951,85.36141,1996,06,26,    2.92,   10.08,   25.19,   22.97
27.68951,85.36141,1996,06,27,    5.47,    8.46,   24.85,   22.82
27.68951,85.36141,1996,06,28,    8.81,    5.92,   23.03,   21.75
27.68951,85.36141,1996,06,29,    3.11,    6.91,   23.05,   21.60
27.68951,85.36141,1996,06,30,    8.37,    5.01,   21.73,   20.70
27.68951,85.36141,1996,07,01,    8.13,    8.17,   23.11,   21.71
27.68951,85.36141,1996,07,02,    0.18,   12.01,   24.71,   23.00
27.68951,85.36141,1996,07,03,    0.03,   11.38,   25.19,   23.58
27.68951,85.36141,1996,07,04,    0.50,    9.86,   25.17,   23.39
27.68951,85.36141,1996,07,05,    1.76,    9.65,   25.57,   23.50
27.68951,85.36141,1996,07,06,    0.17,   10.04,   25.83,   23.40
27.68951,85.36141,1996,07,07,    0.33,    8.08,   24.48,   22.76
27.68951,85.36141,1996,07,08,    2.43,    4.87,   22.61,   21.57
27.68951,85.36141,1996,07,09,    3.77,    9.24,   24.76,   22.80
27.68951,85.36141,1996,07,10,   16.64,    4.34,   21.36,   20.76
27.68951,85.36141,1996,07,11,    5.03,    5.39,   20.92,   20.21
27.68951,85.36141,1996,07,12,    5.23,    4.59,   20.22,   19.50
27.68951,85.36141,1996,07,13,    9.71,    7.81,   22.11,   20.84
27.68951,85.36141,1996,07,14,   19.68,    7.44,   22.25,   20.88
27.68951,85.36141,1996,07,15,   17.57,    7.48,   22.53,   21.05
27.68951,85.36141,1996,07,16,    2.62,    7.68,   23.05,   21.63
27.68951,85.36141,1996,07,17,    6.14,    5.19,   21.73,   20.98
27.68951,85.36141,1996,07,18,    4.52,    5.36,   21.31,   20.58
27.68951,85.36141,1996,07,19,    3.37,    5.71,   21.64,   20.57
27.68951,85.36141,1996,07,20,    1.71,    7.36,   22.31,   21.08
27.68951,85.36141,1996,07,21,    4.85,    6.01,   21.96,   21.07
27.68951,85.36141,1996,07,22,    8.99,    6.76,   22.58,   21.71
27.68951,85.36141,1996,07,23,    0.29,    7.14,   22.72,   21.78
27.68951,85.36141,1996,07,24,    0.61,    8.79,   23.24,   22.09
27.68951,85.36141,1996,07,25,    1.48,    8.74,   24.16,   23.50
27.68951,85.36141,1996,07,26,    0.17,    6.08,   22.96,   22.34
27.68951,85.36141,1996,07,27,    0.98,    8.78,   23.59,   22.25
27.68951,85.36141,1996,07,28,    1.34,    4.58,   21.66,   20.90
27.68951,85.36141,1996,07,29,    1.67,    8.64,   23.42,   21.95
27.68951,85.36141,1996,07,30,    3.93,    8.49,   23.85,   22.42
27.68951,85.36141,1996,07,31,    0.33,    6.60,   23.04,   22.25
27.68951,85.36141,1996,08,01,    0.68,    7.14,   22.99,   22.10
27.68951,85.36141,1996,08,02,    1.48,    8.84,   24.09,   22.82
27.68951,85.36141,1996,08,03,   15.06,    7.92,   23.71,   22.37
27.68951,85.36141,1996,08,04,   43.50,    5.86,   22.02,   21.50
27.68951,85.36141,1996,08,05,    2.22,    7.47,   23.02,   22.01
27.68951,85.36141,1996,08,06,    1.09,    6.18,   22.28,   21.42
27.68951,85.36141,1996,08,07,    6.21,    5.53,   21.28,   20.72
27.68951,85.36141,1996,08,08,    6.53,    6.84,   20.82,   20.38
27.68951,85.36141,1996,08,09,   10.72,    6.08,   21.01,   20.25
27.68951,85.36141,1996,08,10,    2.05,    5.81,   21.30,   20.78
27.68951,85.36141,1996,08,11,    0.09,    7.08,   22.48,   21.56
27.68951,85.36141,1996,08,12,    1.03,    6.55,   22.48,   21.46
27.68951,85.36141,1996,08,13,    8.51,    4.14,   20.19,   19.87
27.68951,85.36141,1996,08,14,   29.91,    6.71,   20.82,   19.97
27.68951,85.36141,1996,08,15,   21.04,    6.45,   21.00,   20.17
27.68951,85.36141,1996,08,16,    3.71,    6.53,   21.42,   20.55
27.68951,85.36141,1996,08,17,    1.14,    3.30,   19.93,   19.50
27.68951,85.36141,1996,08,18,    3.56,    5.03,   19.74,   19.23
27.68951,85.36141,1996,08,19,    0.62,    6.45,   20.88,   20.15
27.68951,85.36141,1996,08,20,    1.48,    5.57,   20.27,   19.58
27.68951,85.36141,1996,08,21,    1.49,    6.66,   20.06,   19.38
27.68951,85.36141,1996,08,22,    2.01,    5.86,   19.84,   19.27
27.68951,85.36141,1996,08,23,    7.76,    6.61,   20.45,   19.79
27.68951,85.36141,1996,08,24,    0.17,    7.51,   21.50,   20.69
27.68951,85.36141,1996,08,25,    0.05,    8.59,   22.02,   21.52
27.68951,85.36141,1996,08,26,    5.55,    8.62,   22.28,   21.83
27.68951,85.36141,1996,08,27,    7.81,    6.90,   21.69,   21.22
27.68951,85.36141,1996,08,28,    2.33,    6.02,   21.73,   21.25
27.68951,85.36141,1996,08,29,    1.66,    4.99,   20.56,   19.95
27.68951,85.36141,1996,08,30,    3.72,    4.72,   20.03,   19.52
27.68951,85.36141,1996,08,31,    2.45,    4.84,   20.26,   19.68
27.68951,85.36141,1996,09,01,    2.49,    5.77,   19.94,   19.27
27.68951,85.36141,1996,09,02,    5.86,    5.59,   19.40,   18.75
27.68951,85.36141,1996,09,03,    0.70,    6.62,   20.45,   19.73
27.68951,85.36141,1996,09,04,    0.66,    5.77,   20.30,   19.80
27.68951,85.36141,1996,09,05,    3.92,    5.97,   20.03,   19.55
27.68951,85.36141,1996,09,06,    7.13,    6.53,   19.96,   19.34
27.68951,85.36141,1996,09,07,   11.14,    7.18,   20.07,   19.56
27.68951,85.36141,1996,09,08,    0.44,    6.71,   20.70,   19.91
27.68951,85.36141,1996,09,09,    2.00,    3.89,   19.18,   19.17
27.68951,85.36141,1996,09,10,    0.40,    6.89,   20.35,   19.83
27.68951,85.36141,1996,09,11,    5.98,    6.33,   20.42,   19.97
27.68951,85.36141,1996,09,12,   17.72,    5.06,   19.50,   19.69
27.68951,85.36141,1996,09,13,    0.92,    5.56,   19.93,   19.93
27.68951,85.36141,1996,09,14,    0.48,    5.91,   19.71,   19.68
27.68951,85.36141,1996,09,15,    0.83,    7.66,   20.25,   20.20
27.68951,85.36141,1996,09,16,    0.13,    7.36,   20.67,   20.68
27.68951,85.36141,1996,09,17,    0.00,    8.03,   20.52,   20.35
27.68951,85.36141,1996,09,18,    0.00,    6.98,   20.21,   19.81
27.68951,85.36141,1996,09,19,    0.00,    8.56,   20.09,   19.55
27.68951,85.36141,1996,09,20,    0.00,    8.98,   19.04,   19.11
27.68951,85.36141,1996,09,21,    0.03,    8.95,   19.48,   19.44
27.68951,85.36141,1996,09,22,    1.22,    8.05,   19.83,   19.60
27.68951,85.36141,1996,09,23,    1.36,    7.22,   20.37,   19.75
27.68951,85.36141,1996,09,24,    1.56,    5.97,   20.15,   19.64
27.68951,85.36141,1996,09,25,    2.69,    5.21,   19.56,   19.16
27.68951,85.36141,1996,09,26,    2.07,    6.21,   18.83,   18.47
27.68951,85.36141,1996,09,27,    1.38,    8.26,   20.29,   19.68
27.68951,85.36141,1996,09,28,    0.63,    6.49,   19.62,   19.01
27.68951,85.36141,1996,09,29,    0.49,    7.57,   19.83,   19.09
27.68951,85.36141,1996,09,30,    0.01,    8.10,   19.68,   19.23
27.68951,85.36141,1996,10,01,    0.01,    7.64,   19.58,   19.45
27.68951,85.36141,1996,10,02,    1.21,    6.09,   18.83,   18.90
27.68951,85.36141,1996,10,03,    0.10,    8.64,   20.03,   19.61
27.68951,85.36141,1996,10,04,   10.13,    5.42,   18.20,   17.74
27.68951,85.36141,1996,10,05,    9.74,    6.21,   16.82,   16.64
27.68951,85.36141,1996,10,06,    4.99,    7.00,   16.90,   16.91
27.68951,85.36141,1996,10,07,    1.27,    8.64,   16.59,   16.80
27.68951,85.36141,1996,10,08,    0.07,    9.13,   16.35,   16.43
27.68951,85.36141,1996,10,09,    0.00,    8.83,   16.61,   16.38
27.68951,85.36141,1996,10,10,    0.00,    8.36,   16.45,   16.32
27.68951,85.36141,1996,10,11,    0.00,    7.41,   16.37,   16.05
27.68951,85.36141,1996,10,12,    0.01,    8.63,   16.62,   16.48
27.68951,85.36141,1996,10,13,    0.31,    8.38,   16.43,   16.61
27.68951,85.36141,1996,10,14,    0.00,    8.93,   16.55,   16.70
27.68951,85.36141,1996,10,15,    0.00,    8.82,   15.68,   16.00
27.68951,85.36141,1996,10,16,    0.00,    9.29,   15.69,   16.11
27.68951,85.36141,1996,10,17,    0.00,    9.26,   15.76,   16.09
27.68951,85.36141,1996,10,18,    0.00,   10.57,   16.00,   16.91
27.68951,85.36141,1996,10,19,    0.00,    9.50,   15.83,   17.00
27.68951,85.36141,1996,10,20,    0.00,   10.60,   15.84,   16.76
27.68951,85.36141,1996,10,21,    0.00,   11.22,   15.29,   16.47
27.68951,85.36141,1996,10,22,    0.00,    9.92,   15.44,   16.80
27.68951,85.36141,1996,10,23,    0.00,   10.46,   16.19,   16.99
27.68951,85.36141,1996,10,24,    0.00,    8.41,   16.49,   17.02
27.68951,85.36141,1996,10,25,    0.00,    6.78,   15.38,   15.77
27.68951,85.36141,1996,10,26,    0.00,    8.11,   16.71,   16.68
27.68951,85.36141,1996,10,27,    0.01,   10.47,   16.72,   17.10
27.68951,85.36141,1996,10,28,    0.03,    9.41,   16.91,   16.76
27.68951,85.36141,1996,10,29,    0.05,   10.45,   16.79,   16.49
27.68951,85.36141,1996,10,30,    0.41,    9.22,   16.03,   16.16
27.68951,85.36141,1996,10,31,    0.02,   11.52,   14.12,   15.99
27.68951,85.36141,1996,11,01,    0.13,   10.70,   13.87,   16.08
27.68951,85.36141,1996,11,02,    0.00,    9.98,   13.95,   15.86
27.68951,85.36141,1996,11,03,    0.00,   11.46,   14.54,   16.27
27.68951,85.36141,1996,11,04,    0.00,   12.16,   14.62,   16.70
27.68951,85.36141,1996,11,05,    0.00,   11.69,   14.55,   16.82
27.68951,85.36141,1996,11,06,    0.00,   12.78,   13.55,   15.69
27.68951,85.36141,1996,11,07,    0.00,   11.65,   13.04,   15.41
27.68951,85.36141,1996,11,08,    0.00,   10.83,   12.82,   15.17
27.68951,85.36141,1996,11,09,    0.00,   10.41,   12.60,   14.80
27.68951,85.36141,1996,11,10,    0.00,   10.80,   11.94,   14.00
27.68951,85.36141,1996,11,11,    0.00,   11.63,   11.38,   14.06
27.68951,85.36141,1996,11,12,    0.00,   10.57,   10.93,   13.82
27.68951,85.36141,1996,11,13,    0.00,   10.80,   10.65,   13.54
27.68951,85.36141,1996,11,14,    0.00,   10.96,   11.11,   13.53
27.68951,85.36141,1996,11,15,    0.00,   10.19,   11.03,   13.49
